adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
False,/xGwH1MyfHGHPNrBbeEetM30rtpO.jpg,"[10749, 18]",540734,pt,Eduardo e Mônica,"On an unusual day, a series of coincidences lead Eduardo to meet Monica at a party. A curiosity is aroused between the two and, despite not being alike, they fall madly in love. In 1980s Brasília, their love needs to mature and learn to overcome differences.",13.406,/eaCb1Rx0gCpJ6Zl60tyJZeJUu2H.jpg,2022-01-20,Eduardo and Monica,False,7.8,77
False,/vxxCUHZlPuwepCeZMYLmbXCdOP1.jpg,[18],760099,en,Living,"London, 1953. Mr. Williams, a veteran civil servant, is an important cog within the city's bureaucracy as it struggles to rebuild in the aftermath of World War II. Buried under paperwork at the office and lonely at home, his life has long felt empty and meaningless. Then a devastating medical diagnosis forces him to take stock, and to try and grasp some fulfilment before it passes permanently beyond reach.",13.326,/zUJcp0rpUqp2GSk7t9jvAiZsXtM.jpg,2022-11-04,Living,False,7.021,381
False,/rAQG7WwgI1D47fPDLf3Efl9T3SJ.jpg,[18],947166,ja,ハケンアニメ！,"Hitomi Saito has been climbing the ranks for years and is set to direct an anime series for the first time, while brilliant director Chiharu Oji is about to make his big comeback after nearly a decade.",13.32,/2Lin1w6GuvpkRxrah7k3IOJz7HE.jpg,2022-05-20,Anime Supremacy!,False,6.3,23
False,/t6sTd4xrODKmAQiGUW3BWM60PzS.jpg,"[18, 27]",661791,es,La abuela,"Susana leaves her life in Paris, where she works as a model, and returns to Madrid to take care of her grandmother Pilar.",13.285,/ri3KIjGp3Ek6iKUsTzMigmxTvdw.jpg,2022-01-28,La Abuela (The Grandmother),False,5.837,439
False,/s5MLcxbdFqvIzTLNLU5yQFFYALR.jpg,"[18, 10749]",744114,en,My Policeman,"In the late 1990s, the arrival of elderly invalid Patrick into Marion and Tom’s home triggers the exploration of seismic events from 40 years previous: the passionate relationship between Tom and Patrick at a time when homosexuality was illegal.",13.28,/wdbiMjXd4CxPfCx4r4Jfy8cGec0.jpg,2022-10-20,My Policeman,False,7.693,659
False,/dMDXvZmsw8LRAKIHsEJOefgU8jX.jpg,"[27, 18, 9648, 53]",1020830,mn,Этгээд,"An estranged couple takes a retreat in the woods. Foreboding neighbors, frivolous friends, and dark unseen forces lead to a shocking conclusion.",13.24,/doxxgCYBcZuD3JfsyrT7o513C1T.jpg,2022-08-01,Aberrance,False,7.0,3
False,/3G8xATwPSnkvkxFGquKnG2xobp7.jpg,"[80, 18]",884363,es,Togo,"Togo just wants to watch his neighbors' homes, wash their cars and clean up their sidewalks. But the drug traffickers want more from him.",13.186,/vBvHFU97cmep48zbl5X85gvXCn.jpg,2022-10-05,Togo,False,6.471,68
False,/lInZWt4JQXZw3VzGvTM2I56L7gB.jpg,[18],595586,en,Causeway,"A US soldier suffers a traumatic brain injury while fighting in Afghanistan and struggles to adjust to life back home in New Orleans. When she meets local mechanic James, the pair begin to forge an unexpected bond.",13.177,/bUzKIqFIS05Ss31zRTfZfHJIgDP.jpg,2022-10-28,Causeway,False,6.527,426
False,/BgBXBqAukHxt6WKb7Iw49LW0DW.jpg,"[27, 53, 28, 9648, 80, 18]",935999,en,Hounded,A stately home robbery takes an evil turn one night when a gang of young thieves are caught by the owners of the house and then hunted across the estate for the proprietor's entertainment.,13.136,/cdVz9dUv2YvNQil4svLAiUTuY28.jpg,2022-10-21,Hounded,False,5.354,41
False,/o1pjbrQB1SmmSo9FZLUWXZDJ1bP.jpg,"[53, 18]",848685,gl,As bestas,"Antoine and Olga, a French couple, have been living in a small village in Galicia for a long time. They practice eco-responsible agriculture and restore abandoned houses to facilitate repopulation. Everything should be idyllic but for their opposition to a wind turbine project that creates a serious conflict with their neighbors. The tension will rise to the point of irreparability.",13.13,/ytWMRYLlusyzMFFjyuFRY1liteR.jpg,2022-07-20,The Beasts,False,7.6,691
False,/7mGSBKuIGrFc9HNfp85bppQcFhs.jpg,"[35, 10749, 18]",772272,en,Tall Girl 2,"After Jodi Kreyman gains popularity, her miscommunications start causing rifts with those around her and now she really needs to ""stand tall"".",13.123,/eyKkLdst2vFRjCC89C3NqGCLpNE.jpg,2022-02-11,Tall Girl 2,False,5.71,360
False,/ufagam4FwlIcgPqJlr21EshNkNd.jpg,"[53, 27, 18]",629015,en,Shut In,A young single mother is held captive along with her two children by a violent ex and must plot their escape before it’s too late.,13.11,/b5ug4LyLQFeR6azAJyIPBQz5ur9.jpg,2022-03-24,Shut In,False,6.853,353
False,/23jok5sYloPEBwKd6Bp4V8Y1O9I.jpg,[18],916405,ga,An Cailín Ciúin,"A quiet, neglected girl is sent away from her dysfunctional family to live with relatives for the summer. She blossoms in their care, but in this house where there are meant to be no secrets, she discovers one.",13.048,/6Njyz53N417cgxE0d7cBEWHUEjc.jpg,2022-05-12,The Quiet Girl,False,7.5,394
False,/AnmfRV7X0kwEn96pg0lAVopV8YK.jpg,"[53, 18]",893086,en,The Good Neighbor,"A nightmarish evening unfolds for David, a former New York Times journalist, when he and his strange new neighbor Robert, accidentally hit a girl on her bike. Buzzed and disoriented, David lets Robert convince him to flee the scene and leave the girl for dead, in order to protect his career. Robert shows no remorse, and in the name of friendship he does unspeakable things to protect the secret. Now that the police are full-on hunting for the hit-and-run killer, things begin to spiral out of control when David’s local newspaper sends him to cover the story where he meets the deceased girl’s sister Vanessa. Despite the circumstances, and her deep desire to find her sister’s killer, the two immediately have a romantic connection, which surprises and haunts David, while pushing Robert to take brutal steps to keep his new friend to himself.",13.005,/mXJ2xI7B0Z9WxDjyv18anPsOxeE.jpg,2022-06-17,The Good Neighbor,False,6.621,141
False,/1N7IexWDCWRzMynWyjESakKg8Eb.jpg,"[18, 53]",1034662,tl,Showroom,"Liezl, an ambitious agent, learns that her colleague, Susanah, uses her body to sell condo units; so she imitates her scheme. When the tables turn, Liezl begins to face her punishments one by one.",12.994,/rMtfinteQu34A9mGKBOW0BY7zT0.jpg,2022-11-11,Showroom,False,4.5,6
False,/A62wRveokziUqXWSLk1pHQYLgJj.jpg,"[10749, 18]",977871,ja,今夜、世界からこの恋が消えても,"Maori agrees to date smitten classmate Toru on the condition that they don't fall in love. After all, she can only hold on to memories for 24 hours.",12.988,/7DbGJFjAqoyephghPkKWq0VGSKA.jpg,2022-07-29,Even if This Love Disappears from the World Tonight,False,6.778,18
False,/sKBB1Fh9YMiLMsUUCPvdcbpVTfo.jpg,[18],960206,da,Vanskabte land,"In the late 19th century, a young Danish priest travels to a remote part of Iceland to build a church and photograph its people. But the deeper he goes into the unforgiving landscape, the more he strays from his purpose, the mission and morality.",12.981,/s0cWPhzpKJ4kspaleMcOduHBFBw.jpg,2022-12-01,Godland,False,6.969,145
False,/A2WRSXXo5c8ojPhARzN5aczv86H.jpg,"[18, 10751, 12]",826680,en,The Railway Children Return,"Follow a group of children who are evacuated to a Yorkshire village during the Second World War, where they encounter a young soldier who, like them, is far away from home.",12.974,/sbps2oKs5ixtNSQqEae3r4mBq7x.jpg,2022-07-15,The Railway Children Return,False,6.589,179
False,/aqVpKRVE64sZXIwzoOfrhXDTNs8.jpg,[18],1029445,tl,Tubero,"A boring woman worries that her man would leave her, so she hires a plumber with ""extra service"". As she falls for him, she's torn between her boyfriend and her new found love.",12.906,/6O9lx7VazuI1OixBm7iPREDWcsQ.jpg,2022-10-21,Tubero,False,4.8,5
False,/pKfvYWbxhVnGHg6By3VaxtrbLZe.jpg,"[10749, 18]",962232,pt,Depois do Universo,"While waiting for a kidney transplant, a young pianist finds an unexpected connection with her doctor — and the courage to fulfill her musical dreams.",12.873,/AlAP6WRSBuf5cP8OgpHTF45BPUp.jpg,2022-10-27,Beyond the Universe,False,8.021,312
False,/2ZbhizTdCio8pxcTMtgAVpX62Ze.jpg,"[18, 28, 9648]",504071,zh,青面修罗,"After completing his training, an elite young assassin embarks on his first mission and is quickly ensnared in an intricate plot laid by powerful people pulling strings from the shadows. Upon failing to complete the assignment, he is forced to go on the run—from the government and rival assassin groups alike—as he seeks to unmask the players behind the conspiracy.",12.828,/eiegtcllHRlBkN9qcCQqj2dki0O.jpg,2022-05-13,Song of the Assassins,False,6.4,8
False,/frV7YxDmZizcFjP5kKMFK37OrCC.jpg,"[18, 10749]",814757,en,Empire of Light,"The duty manager of a seaside cinema, who is struggling with her mental health, forms a relationship with a new employee on the south coast of England in the 1980s.",12.817,/h84SnIQF91Gz2Fv1OpMJ3245t4i.jpg,2022-12-09,Empire of Light,False,6.66,532
False,/nj1sc2adxEk7fseElV8RIuCaoZD.jpg,"[35, 18, 10402]",739993,en,Metal Lords,"For teenage misfits Hunter and Kevin, the path to glory is clear: Devote themselves to metal. Win Battle of the Bands. And be worshipped like gods.",12.679,/r97txZRmBb75SGsIAWqmplWJnO3.jpg,2022-04-08,Metal Lords,False,6.862,636
False,/Q3baW7mlwITGGb7pA7fGQSVqQ3.jpg,"[53, 18]",846956,en,Rogue Agent,"Conman Robert Freegard poses as an undercover MI5 agent and kidnaps countless victims amidst a high-stakes manhunt, until the woman who fell for him brings him to justice.",12.646,/4tOaGR6mzUAEQzIgWCeVoneRIkp.jpg,2022-08-12,Rogue Agent,False,6.364,187
False,/bHTAaLCXnMTThs57mAbptjmOLX2.jpg,"[35, 18]",838330,en,Not Okay,"An ambitious young woman, desperate for followers and fame, fakes a trip to Paris to up her social media presence. When a terrifying incident takes place in the real world and becomes part of her imaginary trip, her white lie becomes a moral quandary that offers her all the attention she’s wanted.",12.6,/x1q3FkqFHBkMeKnHiS6GYgdLvUs.jpg,2022-07-29,Not Okay,False,6.343,435
False,/jm0sdMjvtFmZM5pJq7PX4Fnoabk.jpg,"[18, 53]",923787,tl,Siklo,"A pastor's mistress and a delivery rider get engaged in a steamy affair. When their secrets are revealed, they have to face the consequences.",12.587,/92pteeaSY7DO5RPjDxzuWnpgSMb.jpg,2022-01-07,Siklo,False,5.4,8
False,/7HZ65pJYuiWONhtShHLkUTqngGW.jpg,"[18, 27, 9648]",723419,en,Mr. Harrigan's Phone,"Craig, a young boy living in a small town befriends an older, reclusive billionaire, Mr. Harrigan. The two form a bond over books and an iPhone, but when the man passes away the boy discovers that not everything dead is gone.",12.559,/gPn9e8eP7TeKQU4IeWAMzOajR40.jpg,2022-10-05,Mr. Harrigan's Phone,False,6.436,805
False,/b0omVIe88I2gPIPmX87VYScMsx5.jpg,"[80, 53, 18, 9648]",1029827,hi,दृश्यम २,"7 years after the case related to Vijay Salgaonkar and his family was closed, a series of unexpected events bring truth to light that threatens to change everything for the Salgaonkars. Can Vijay save his family this time?",12.535,/yJNNwHQuKYNeHFbsxSFR6yK9Dda.jpg,2022-11-18,Drishyam 2,False,7.972,71
False,/xFKjWcxEumvwEhovqTDzoDCmD45.jpg,"[18, 36]",854239,en,Till,"The true story of Mamie Till Mobley’s relentless pursuit of justice for her 14 year old son, Emmett Till, who, in 1955, was lynched while visiting his cousins in Mississippi.",12.494,/cmDs0CYlgioyP2AQQTTmavt3uoO.jpg,2022-10-14,Till,False,7.457,270
False,/tuJMYSFTOqt3QYq0BuZx8Lmeiq3.jpg,"[10749, 18]",716814,fi,Odotus,The idyllic and secluded Finnish archipelago. The pandemic soars across the world. Elli’s world trembles as her husband’s old friend arrives at the island.,12.478,/e5qhyVvLkK5e0B5XTvThrSzNyJf.jpg,2022-04-01,The Wait,False,5.929,28
False,/pZkhtaqZzcTSz2e5GxUj3CM6jz6.jpg,[18],913991,es,Modelo 77,"Modelo Prison. Barcelona, 1977. Manuel, a young accountant, imprisoned and awaiting trial for embezzlement, faces a sentence of 6 to 8 years, a disproportionate punishment for the crime committed. Together with his cellmate Pino, he joins forces with COPEL, a collective fighting for the rights of ordinary prisoners and amnesty. A war for freedom breaks out that will bring the Spanish prison system to its knees. If things are changing outside, they’ll have to do the same inside. A tale of friendship, solidarity and freedom, inspired in true events.",12.366,/8NmaPNP3NS0Ok6sL1fT6ZSnw5OF.jpg,2022-09-23,Prison 77,False,7.113,150
False,/4RqZxb1HJpaiJC7AuhDWvrcIWu5.jpg,"[10749, 18]",653221,ml,ഹൃദയം,"Arun and Darshana are first-year engineering students and they fall in love soon after their college begins. And just as how things work generally in teenage, the road ahead isn't too easy for them. Life offers many twists and turns that they least expect.",12.355,/t0oUDRi8izy8Hn5yx6tzy55t1z3.jpg,2022-01-21,Hridayam,False,7.163,40
False,/7hzK0D7NGTy1MDJkWL9IQKrTmfq.jpg,"[35, 18]",845404,en,Tyler Perry's A Madea Homecoming,Madea's back - hallelujer! And she's not putting up with any nonsense as family drama erupts at her great-grandson's college graduation celebration.,12.279,/lOGPhJ5hrvcRFernsAfuwdiqwur.jpg,2022-02-25,Tyler Perry's A Madea Homecoming,False,6.667,111
False,/oKc1OJIrwnGGrfaIQQkeSlcrMoK.jpg,"[35, 18, 36]",914216,en,The Lost King,"An amateur historian defies the academic establishment in her efforts to find King Richard III's remains, which were lost for over 500 years.",12.263,/f3kOebicMlDMrfe0kTJ2YxqnFw0.jpg,2022-10-07,The Lost King,False,6.525,140
False,/AcKPLFva3hnfdsArF5bcPTESVCo.jpg,"[10402, 36, 18]",696157,en,Whitney Houston: I Wanna Dance with Somebody,"The joyous, emotional, heartbreaking celebration of the life and music of Whitney Houston, the greatest female R&B pop vocalist of all time. Tracking her journey from obscurity to musical superstardom.",12.251,/oodPJ3Op1pWBhnEFyw5fampRCWf.jpg,2022-12-20,Whitney Houston: I Wanna Dance with Somebody,False,7.035,409
False,/y8ZholsWIn4jR3JoDWOSSFY87vf.jpg,"[878, 18]",585378,en,After Yang,"When his young daughter's beloved companion — an android named Yang — malfunctions, Jake searches for a way to repair him. In the process, Jake discovers the life that has been passing in front of him, reconnecting with his wife and daughter across a distance he didn't know was there.",12.22,/qjEuDeKOhA7JqaaqhLSfoS9titb.jpg,2022-03-04,After Yang,False,6.4,396
False,/bKiI1ysU04GDmvzctmG24uWwCgM.jpg,"[80, 18, 53]",823951,fr,Novembre,"In November 2015, a series of unprecedented and deadly attacks hits Paris. The anti-terrorist police led by Heloise and her chief commander Fred - face an unprecedented level of pressure: in a race against the clock, they must find the perpetrators of the attacks as quickly as possible before they can strike again, travelling across Europe and beyond in one of the biggest manhunts in history.",12.195,/A5wae5M81jLTuv3WbCJfORxapRA.jpg,2022-10-05,November,False,7.1,688
False,/5iMLD2KE0JQcPchegqSpKstU4CT.jpg,[18],806368,en,The Son,"A successful lawyer, with a new wife and infant, agrees to care for his teenage son from a previous marriage after his ex-wife becomes concerned about the boy's wayward behavior.",12.123,/hYR2doH3arnX0Y6WULuBPbtaLjN.jpg,2022-11-10,The Son,False,6.7,431
False,/pt2zfjKf8vAOi7yd40HnewTNJyN.jpg,"[37, 80, 18, 10749]",754452,en,The Last Manhunt,"In 1909, Willie Boy and his love Carlota go on the run after he accidentally shoots her father in a confrontation gone terribly wrong. With President Taft coming to the area, the local sheriff leads two Native American trackers seeking justice for their “murdered” tribal leader.",12.084,/95Bn6HZBBJcG7LOBMAzNH0gmLih.jpg,2022-11-18,The Last Manhunt,False,5.615,48
False,/ghIF9txDO8mXGQIhuzSLSzlnSvh.jpg,"[35, 18]",685691,es,"Bardo, falsa crónica de unas cuantas verdades","A renowned Mexican journalist and documentary filmmaker living in Los Angeles, after being named the recipient of a prestigious international award, is compelled to return to his native country, unaware that this simple trip will push him to an existential limit.",12.035,/3e6RA0CzFDC0pz5TqiRlbHcsc2n.jpg,2022-10-27,"BARDO, False Chronicle of a Handful of Truths",False,7.0,215
False,/9hUiM9W5JHHhmtNoV78SaegIul.jpg,[18],1047622,tl,Laruan,"Thea, Rene’s wife, always invites her other man, Geoff, over dinner for them to make out in the house. But when a new woman, Camille, enters the picture, Thea’s wild and crazy gameplay changes.",11.99,/qYRXXpUPnAQ38yGc0uz0PTl5nNj.jpg,2022-12-16,Laruan,False,4.3,6
False,/7iRe4OiHBgD3FM55X2dZi4pWlGr.jpg,"[18, 53]",923344,ko,다음 소희,"High school student Sohee starts job training at a call center, but she faces pressure of greedy company. Detective Oh Yu-jin, who has something in common with Sohee starts to follow traces to reveal the truth.",11.983,/mNRgBLBc2inQX1Ba72hQjB4Lwk0.jpg,2022-11-21,Next Sohee,False,7.301,98
False,/dR78i8aMsa8wIuBiHGfU8K5gNL7.jpg,"[878, 53, 27, 9648, 18]",901385,en,Significant Other,"Ruth and Harry decide to take a romantic backpacking trip through the Pacific Northwest, but amongst the beautiful scenery, Ruth makes an unexpected discovery that sets her off on a strange, frightening new path. The couple aren't alone in the woods, and they might not be the same when they come out...if they come out.",11.959,/liGvBdUsyOfiTJjNCD55JJfISzb.jpg,2022-10-06,Significant Other,False,6.08,295
False,/raAnzfAAJ8nk21iTEker6SSY5kr.jpg,"[18, 80, 9648, 53]",1016446,de,Der Parfumeur,"To regain her sense of smell and get back her lover, a detective joins forces with a perfume maker who uses deadly methods to create the perfect scent.",11.917,/ieivbB7SDenOGfqae0vZdJQfJA.jpg,2022-09-21,The Perfumier,False,4.5,82
False,/tfC2q3BPJIQW28sOexF8SYUYV5j.jpg,"[18, 10749]",622082,en,In from the Side,"Mark, a new and inexperienced rugby club member, finds himself drawn to Warren, a seasoned first team player. When a series of happenstances at an away fixture lead to a drunken encounter, Mark and Warren unwittingly embark on a romantic affair they struggle to hide from their partners and teammates.",11.639,/3ZJzL6L0RFVBg6qa2CDAXxXxJjC.jpg,2022-09-16,In from the Side,False,6.714,63
False,/fY6n7AeEUnQuSKbfAF2Ftd3Z6sG.jpg,"[18, 10749]",911129,fr,Sous emprise,Roxana Aubrey decides to drop her studies and escape her life in Paris for a free diving course in the south of France. She is quickly pulled into a life that reaches new depths brought by the weight of an ocean's descent.,11.615,/96ZYNAVN5RhBJqkijYkgFjQA630.jpg,2022-09-09,No Limit,False,6.076,275
False,/bnXGwFBomUseQIc9Xqiymy9p8qP.jpg,"[27, 14, 18]",517302,fi,Pahanhautoja,"12 year old Tinja is desperate to please her mother, a woman obsessed with presenting the image of a perfect family. One night, Tinja finds a strange egg. What hatches is beyond belief.",11.538,/jgJACjJIpcbFfEEmEglinfQWQPO.jpg,2022-03-04,Hatching,False,6.267,408
False,/o9uMF84ZAGBqRxbliFCTgw0vQYv.jpg,"[10749, 35, 18]",1073125,tr,Rüyanda Görürsün,"You know the feeling. It feels like time slows down as your eyes meet a stranger’s. Then you walk pass each other, neither of you looking back. That’s what happened with Pelin and Engin. Lo and behold, they open their eyes in the same bed. And you may want to brace yourself for this one, as a two-year married couple! It must be a dream. No, a nightmare. But now, to wake up they must fall in love.",276.513,/rZe2lT3G9C7JrwB7Avu22mVhqFw.jpg,2023-02-03,In Your Dreams,False,7.4,67
False,/lntyt4OVDbcxA1l7LtwITbrD3FI.jpg,"[10749, 18]",1010581,es,Culpa mía,"Noah must leave her city, boyfriend, and friends to move into William Leister's mansion, the flashy and wealthy husband of her mother Rafaela. As a proud and independent 17 year old, Noah resists living in a mansion surrounded by luxury. However, it is there where she meets Nick, her new stepbrother, and the clash of their strong personalities becomes evident from the very beginning.",268.011,/w46Vw536HwNnEzOa7J24YH9DPRS.jpg,2023-06-08,My Fault,False,7.922,2931
False,/aswBReNN2adqTiOBnvh96RCDeJP.jpg,"[28, 80, 18]",959092,fr,Farang,"Sam is a professional boxer about to get released from prison. While on parole, his past catches up with him and he has no choice but to flee. Five years later, he has rebuilt a simple life on an exotic island in Thailand with his wife and her daughter, but when he gets blackmailed by a dangerous local godfather, he must embark on a dangerous drug smuggling mission which results in a tragedy. Now he has only one purpose: to seek merciless vengeance.",191.386,/u9035lysUz3ccloQt0SeIp1Mu8a.jpg,2023-06-28,Mayhem!,False,6.677,155
False,/yYEOYzgqPB31mkSsuPdCvXH3zHv.jpg,"[18, 36]",626332,en,Flamin' Hot,"The inspiring true story of Richard Montañez, the Frito Lay janitor who channeled his Mexican American heritage and upbringing to turn the iconic Flamin' Hot Cheetos into a snack that disrupted the food industry and became a global pop culture phenomenon.",160.791,/a7KyFMPXj0iY4EoLq1PIGU1WJPw.jpg,2023-03-11,Flamin' Hot,False,7.949,611
False,/wPNI1fd18z5TKBOK9Mv9Rfjb0j0.jpg,"[53, 18, 28, 80]",729165,en,Out of Exile,"Recently paroled thief Gabriel Russell tries to balance his life and mend a troubled family as an FBI agent hunts him down, along with his crew after a botched armored car robbery.",150.115,/jgF5XaXnJmOgMxulhy2k1f9LNNc.jpg,2023-01-20,Out of Exile,False,6.436,39
False,/nb3xI8XI3w4pMVZ38VijbsyBqP4.jpg,"[18, 36]",872585,en,Oppenheimer,The story of J. Robert Oppenheimer's role in the development of the atomic bomb during World War II.,125.014,/8Gxv8gSFCU0XGDykEGv7zR1n2ua.jpg,2023-07-19,Oppenheimer,False,8.089,9014
False,,"[18, 10749]",1149913,id,TOGEFILM - Mei Mei,,118.368,/mCJ6shuScPnCh2CS68sPMxGH4UP.jpg,2023-04-06,TOGEFILM - Mei Mei,False,10.0,1
False,/wbW4w4HvvzDavQCjUKtLMosyNn5.jpg,"[18, 10749, 35]",900379,de,Roter Himmel,"Self-important author Leon joins his best friend on a summer holiday near the Baltic Sea to complete his novel. When they arrive, they find their house is already occupied by a carefree woman who challenges Leon to open up. Meanwhile, forest wildfires rage around them and impending disaster looms.",117.321,/k8NYzD01zAUsdqocjhLXbO9BSS8.jpg,2023-04-20,Afire,False,7.0,137
False,/3bqfwYl2wZSHxLjnVaTgXoZKQ8M.jpg,"[27, 28, 18]",1154864,es,Malditas,"The lives of six girls belong to different worlds although connected to each other through a doll called Molly, whose existence dates back to 1976, when she appeared among the rubble of the great fire of the San Carlos orphanage, in northern Spain",108.965,/nQlq8Dp0DiYbAmybZFwp2JvS2Ml.jpg,2023-10-20,Cursed,False,5.846,13
False,/ft94GX9runqGWvWBQt9KpNG0Ugb.jpg,"[18, 36, 53, 10752]",1140259,ro,Libertate,"Sibiu, December 1989. In the chaos and panic generated by the protests of the crowd against the authorities, a unit of the militia becomes the target of a violent assault that escalates into a bloody confrontation between soldiers, militiamen, security agents, and civilians. Trying to escape the siege, Captain Viorel of the militia is captured and accused of being a terrorist.",108.485,/1T5iaV0Q5JMh8slYfc15MYTiwDi.jpg,2023-10-06,Libertate,False,7.0,9
False,/y0UkXU8xPjWPqn590iHD38e0TKX.jpg,"[28, 18, 53]",1016346,bn,মাসুদ রানা: ধ্বংস পাহাড়,Elite Bangladeshi CIA agent Masud Rana – codename MR-9 – teams up with an American CIA operative to bring down an international criminal organization headed by a ruthless businessman.,105.766,/yF2g3MDacpZTMywh97qghW6Y0H4.jpg,2023-08-25,MR-9: Do or Die,False,6.493,148
False,/5Dn52LUvWTcgZmjIATr5vqd6rmd.jpg,"[36, 18]",956964,fr,Le Consentement,"Vanessa Springora tells how she found herself under the influence of a famous writer. In 1986, she was 13; him, almost 50. She explains how she was the victim of a triple predation: sexual, literary and psychic. But beyond her individual story, she also questions the excesses of an era, and the complacency of an environment blinded by talent and celebrity.",103.166,/8QTo3OgSqS09jFYPwQWXyx0fi2W.jpg,2023-10-11,Consent,False,6.912,153
False,/ybn3jCia5XBD0ZgEM07gcUPuRNh.jpg,"[16, 12, 14, 10751, 18]",508883,ja,君たちはどう生きるか,"While the Second World War rages, the teenage Mahito, haunted by his mother's tragic death, is relocated from Tokyo to the serene rural home of his new stepmother Natsuko, a woman who bears a striking resemblance to the boy's mother. As he tries to adjust, this strange new world grows even stranger following the appearance of a persistent gray heron, who perplexes and bedevils Mahito, dubbing him the ""long-awaited one.""",102.967,/f4oZTcfGrVTXKTWg157AwikXqmP.jpg,2023-07-14,The Boy and the Heron,False,7.498,1652
False,/3ihhNttvuE7Gls9yf5Wv0NVsjR8.jpg,"[18, 35]",1119106,ja,劇場版 推しが武道館いってくれたら死ぬ,,99.961,/5N6TETkLKMTa2SxKVJfDyL80fQn.jpg,2023-05-12,"If My Favorite Pop Idol Made It to the Budokan, I Would Die: The Movie",False,6.0,1
False,/oqbrGQdVwoPqxJaYbfbIuSlwme8.jpg,"[10749, 18]",1231818,ko,과외의 목적,"Yeong-tak and Ha-na are stepsiblings who live with the support of their divorced adoptive parents. The two begin taking individual private lessons for their respective careers. Yeong-tak secretly gives his acting teacher Na-ri sleeping pills to covet her body, while Ha-na is busy seducing her physical education teacher Han-cheol. Meanwhile, Na-ri and Han-cheol run into each other at the stepsiblings' house, fall in love at first sight, and seek revenge on the two who offended them.",98.918,/uBTGyxIUyQeKJVY17QBYurqIJ1V.jpg,2023-12-07,Purpose of Tutoring,False,5.5,2
False,/rb0OgByO97ZaumplmG4VO7v1rDs.jpg,"[18, 10749]",1190586,ko,레깅스 마니아,"Jeong-hee was living with a man due to a de facto marriage. One day, her daughter, Dam-hoi, returned from her study abroad. Dam-hoi always wears leggings. The soon-to-be stepdad, Byeong-min, who is usually a fan of leggings, pays attention to her daughter's clothes. Jeong-hee noticed it, so she also started wearing leggings to distract her young prospective husband.",91.578,/wjxDVxLXM3fOSl3wm2WujNVNzs6.jpg,2023-07-13,Leggings Mania,False,5.0,1
False,/zgQQF04u3OgNBJqClRNby1FPz9s.jpg,"[16, 10751, 28, 878, 35, 18, 12]",893723,en,PAW Patrol: The Mighty Movie,"A magical meteor crash lands in Adventure City and gives the PAW Patrol pups superpowers, transforming them into The Mighty Pups.",82.049,/aTvePCU7exLepwg5hWySjwxojQK.jpg,2023-09-21,PAW Patrol: The Mighty Movie,False,7.1,437
False,/8GnWDLn2AhnmkQ7hlQ9NJUYobSS.jpg,"[18, 878, 28]",695721,en,The Hunger Games: The Ballad of Songbirds & Snakes,"64 years before he becomes the tyrannical president of Panem, Coriolanus Snow sees a chance for a change in fortunes when he mentors Lucy Gray Baird, the female tribute from District 12.",80.401,/mBaXZ95R2OxueZhvQbcEWy2DqyO.jpg,2023-11-15,The Hunger Games: The Ballad of Songbirds & Snakes,False,7.1,2607
False,/P3GAbRjzVo9RKU4WxzvtgwlITc.jpg,"[28, 18]",678512,en,Sound of Freedom,"The story of Tim Ballard, a former US government agent, who quits his job in order to devote his life to rescuing children from global sex traffickers.",80.085,/kSf9svfL2WrKeuK8W08xeR5lTn8.jpg,2023-07-03,Sound of Freedom,False,8.0,2344
False,/xFYpUmB01nswPgbzi8EOCT1ZYFu.jpg,"[12, 28, 18]",980489,en,Gran Turismo,The ultimate wish-fulfillment tale of a teenage Gran Turismo player whose gaming skills won him a series of Nissan competitions to become an actual professional racecar driver.,77.213,/51tqzRtKMMZEYUpSYkrUE7v9ehm.jpg,2023-08-09,Gran Turismo,False,7.822,2609
False,/oxyHHQsPPthrZBugKNqUu6oi5WV.jpg,"[18, 10749, 36]",957607,fr,C'est mon homme,"1916. Julien Delaunay is reported missing in action during the Great War. His wife, Julie, refuses to believe he is dead. 1919. When a photo of an amnesic drifter appears in the press, Julie immediately recognizes him as her beloved husband. They are reunited and, little by little, she helps him to fall in love with her again. Until another woman claims to be the man’s real wife…",73.653,/jhb5cjOyaqmElOWxsqBrdl27SSV.jpg,2023-04-05,Loving Memories,False,5.745,47
False,/lr2kcIbCgP7Q06DV5Hfs3J6yuJy.jpg,"[12, 28, 18]",845111,fr,Les trois mousquetaires : Milady,"D'Artagnan, on a quest to rescue the abducted Constance, runs into the mysterious Milady de Winter again. The tension between the Catholics and the Protestants finally escalates, as the king declares war — forcing the now four musketeers into battle. But as the war goes on, they are tested physically, mentally and emotionally.",71.532,/rtosxP5sXuoRFPH4sVbMccLIPiV.jpg,2023-12-13,The Three Musketeers: Milady,False,6.476,556
False,/mwdt9HsCddye6xzNvccPenaenjW.jpg,"[16, 18, 35, 878]",838240,es,Robot Dreams,A lonely dog's friendship with his robot companion takes a sad turn when an unexpected malfunction forces him to abandon Robot at the beach. Will Dog ever meet Robot again?,69.864,/ds402Qq09ybgBcXKiQNTZfzsP5o.jpg,2023-12-06,Robot Dreams,False,8.084,494
